2.6885027e-06	0.0	(2.6885027e-06+0j)0.0	
0.02213299	0.0	(0.02213299+0j)0.0	
-2.7085362e-06	0.0	(-2.7085362e-06+0j)0.0	
-0.022132974	0.0	(-0.022132974+0j)0.0	
-2.699223e-06	0.0	(-2.699223e-06+0j)0.0	
0.022132963	0.0	(0.022132963+0j)0.0	
5.381906e-06	0.0	(5.381906e-06+0j)0.0	
0.011066479	0.0	(0.011066479+0j)0.0	
-5.372949e-06	0.0	(-5.372949e-06+0j)0.0	
-0.011066467	0.0	(-0.011066467+0j)0.0	
-5.4017382e-06	0.0	(-5.4017382e-06+0j)0.0	
0.011066476	0.0	(0.011066476+0j)0.0	
